Id,SalePrice
1779,113761.75802003573
1780,174271.45815324248
1781,127094.48206605816
1782,92067.1158078088
1783,146122.934334369
1784,108334.22314791502
1785,123695.82183805548
1786,153763.91430616262
1787,169311.0300614206
1788,64671.63735933426
1789,102051.78715253178
1790,80098.80242398276
1791,185905.63325660132
1792,161940.2169705774
1793,135233.80308183774
1794,156476.3420736066
1795,135784.71775050942
1796,125360.47296649311
1797,116309.1775723365
1798,116597.69683248391
1799,108834.9312909007
1800,118956.2704742968
1801,128332.54457910998
1802,136493.85704270715
1803,153004.3566575331
1804,145291.35105469398
1805,138023.29672557174
1806,130381.85620230973
1807,130708.85474467312
1808,121897.10262447728
1809,118048.14966646509
1810,135784.92908107926
1811,91546.4960481545
1812,96911.61963472037
1813,123938.87210082677
1814,89852.60741194391
1815,57585.04797392269
1816,95633.4186076175
1817,105012.6043281143
1818,145111.32456623862
1819,131375.94776016066
1820,65297.6637704786
1821,115460.67270400417
1822,149165.74969294347
1823,51245.9159158444
1824,127703.93529483529
1825,137926.15699155672
1826,102839.89258714617
1827,96475.19658706346
1828,131155.75498828225
1829,121155.09598865562
1830,138721.75555324866
1831,151691.7703341923
1832,76231.62759003662
1833,133574.0192049896
1834,123753.90566235884
1835,115273.2875602239
1836,126284.59144021131
1837,86390.79656845388
1838,125996.71356459921
1839,99090.45884758233
1840,146765.66875449583
1841,135640.97598709687
1842,92411.10757526924
1843,127192.62506336412
1844,140280.14346784243
1845,142855.70343752124
1846,151053.12663098163
1847,162034.15889598787
1848,58389.6033006905
1849,118923.59117356311
1850,116585.80912764487
1851,156151.33758018812
1852,127342.57924721426
1853,128304.83184454837
1854,170490.60126236526
1855,154634.86700904256
1856,222186.1871272209
1857,152661.81627393415
1858,142844.46039677068
1859,122433.22066141246
1860,146940.0039053342
1861,121740.7118297806
1862,310212.2585221674
1863,295580.4050264544
1864,295646.3286854561
1865,343000.2146555078
1866,331354.9992929479
1867,223027.73975108762
1868,285749.8681082364
1869,201021.28204302705
1870,220150.66737725856
1871,248750.1017512109
1872,173122.01952205837
1873,234993.6662262975
1874,153131.53253599233
1875,203957.83628849947
1876,197721.47911781853
1877,211357.69976614098
1878,197953.45549628866
1879,126258.2981135429
1880,133142.24070383236
1881,244401.55325975548
1882,245352.1665167044
1883,189754.64939027932
1884,205185.54792999767
1885,242555.1764863892
1886,292981.0679188768
1887,209647.93930426028
1888,268685.8403888067
1889,171938.96965720213
1890,126120.19078024327
1891,126971.61338370728
1892,99259.05677202447
1893,132907.95979485224
1894,126137.5700593102
1895,141807.33099733287
1896,129227.31411902833
1897,108766.93884134735
1898,123092.47768521303
1899,160728.5530467742
1900,161552.04124497474
1901,179303.41899358988
1902,155918.8976592409
1903,218412.6736534688
1904,141626.44041123064
1905,198280.76223437913
1906,176267.46505538546
1907,217521.3016663226
1908,110985.35439757696
1909,128869.43216366383
1910,119200.43358930288
1911,218669.91908631028
1912,353745.26515481103
1913,139735.96099351536
1914,68665.5851784694
1915,303647.80388568965
1916,62853.09719287922
1917,239801.60258088284
1918,140069.15436818247
1919,174202.94237144856
1920,158074.3267182711
1921,377805.09736463754
1922,318532.20948912046
1923,231747.4558260438
1924,240591.1460388002
1925,193784.66044989342
1926,376845.02760577557
1927,133841.79289324876
1928,154462.1711344767
1929,122440.91851092913
1930,127358.63397284504
1931,140645.20183233795
1932,141324.9708821467
1933,182131.06774417122
1934,182733.7135565555
1935,167554.55243185497
1936,194548.97194687938
1937,183702.85055722445
1938,172180.68846550837
1939,259145.69891123535
1940,196468.48132855233
1941,168948.01818790517
1942,185277.79747885492
1943,218438.7851378809
1944,352327.07874659315
1945,390696.9074620833
1946,136644.47164836706
1947,323671.22432794113
1948,170236.59359675396
1949,244993.4479926341
1950,186272.68067382756
1951,250464.0025571932
1952,208690.2863542828
1953,167203.5744662056
1954,192872.88345377368
1955,137179.44573736028
1956,347422.51774909435
1957,155964.5213220066
1958,295884.3512001452
1959,144741.92693666313
1960,114318.37847218523
1961,118989.58110552169
1962,99685.63651633562
1963,107703.45301420648
1964,105891.25620802853
1965,141216.43871937264
1966,143561.2121095018
1967,282827.93632297777
1968,416834.9510581182
1969,379567.1297722484
1970,424158.17094116745
1971,493439.1572741548
1972,374685.0084562321
1973,256121.91734745822
1974,325121.35578361194
1975,541202.880657511
1976,263005.2416763073
1977,346169.78213377914
1978,352171.5301427978
1979,327757.1785310927
1980,202117.53581561302
1981,348470.73444027686
1982,220406.2095404217
1983,205815.3300847916
1984,170937.53992928346
1985,228723.96963091445
1986,204663.0283130896
1987,189043.1640284084
1988,174844.6372793019
1989,194540.04519161393
1990,208022.77271555207
1991,231838.35548654295
1992,210156.14838902402
1993,172108.63924306896
1994,233145.59725019868
1995,184963.49672179928
1996,242862.35733706327
1997,310006.38860024733
1998,307049.84105947416
1999,261975.588796618
2000,307209.38381475
2001,254940.07972887592
2002,238439.8693051624
2003,246815.736389508
2004,272778.7849848498
2005,225756.96350289145
2006,222370.88041439242
2007,248129.6338161483
2008,209373.62077460016
2009,194538.44224655157
2010,192123.59962534293
2011,139284.35604303674
2012,170578.28430545697
2013,177106.51146991635
2014,185339.93252887903
2015,203180.82778768585
2016,190271.29887786676
2017,192929.4769946298
2018,114440.74824263637
2019,135769.31078247697
2020,101972.08429827649
2021,99945.43167648734
2022,178580.24714872453
2023,146619.88674022985
2024,264464.9792532027
2025,358603.89662904566
2026,180257.16325606944
2027,156843.50116416797
2028,153325.97197810735
2029,164477.79499696635
2030,277176.185740594
2031,244862.63187207162
2032,266053.1564311231
2033,268805.645714425
2034,172098.76995310732
2035,223590.90321972274
2036,200058.66877072575
2037,203537.52703924975
2038,306059.8414785992
2039,217647.639673994
2040,283591.42206622654
2041,286494.3700096727
2042,206934.01759470682
2043,177891.47464552947
2044,174513.88641233506
2045,212594.27156348672
2046,149713.33797369874
2047,147981.1136273409
2048,138653.43112046688
2049,150662.1418264009
2050,177931.93715582296
2051,103969.40945372282
2052,121353.69013555784
2053,149948.2858285616
2054,103127.01479243557
2055,153505.18857365646
2056,148104.00158365435
2057,113818.76652878386
2058,212836.35409405
2059,129724.89578458945
2060,173565.68630816936
2061,181853.56929557188
2062,128301.41537240453
2063,117147.57067444903
2064,136938.27719487593
2065,111572.90424540074
2066,162614.47096622578
2067,122076.2806572952
2068,154196.3161690855
2069,91414.658186661
2070,122528.2237124382
2071,96318.13680905607
2072,142897.15302269714
2073,131882.51546774685
2074,169209.40807825496
2075,144805.57001148985
2076,114927.80896840952
2077,147493.723073578
2078,118070.81348866916
2079,134202.48737244584
2080,121886.06298318191
2081,130116.98942108173
2082,113776.63911571137
2083,147232.88921154823
2084,109616.82054027791
2085,117945.74586801152
2086,110758.22651214416
2087,124855.30530621622
2088,98853.74591159503
2089,76993.7067084801
2090,123200.01005464171
2091,105579.27716296002
2092,127015.74807090164
2093,114715.14411143411
2094,105322.47598768158
2095,137958.1060758628
2096,83746.71496627993
2097,102498.83085589594
2098,145782.6649083184
2099,55898.34133891671
2100,73397.25717715132
2101,104698.51645882353
2102,131483.5854919993
2103,101260.15401240194
2104,139553.03120486508
2105,125089.15922738964
2106,63930.1791462603
2107,187436.36182696858
2108,112646.64142624708
2109,108466.56489121026
2110,126476.60084326357
2111,136040.9903745794
2112,140375.1730259637
2113,122225.95248139833
2114,125276.57632173544
2115,160346.04113783143
2116,109213.63375983277
2117,146390.51705696847
2118,118516.70055669057
2119,116593.42688027953
2120,115926.84436497204
2121,88238.89884268808
2122,115034.1965149634
2123,86388.59759279148
2124,163673.122264295
2125,127371.4221142056
2126,145594.6420767796
2127,162733.015790301
2128,125088.50354193723
2129,82843.1605632388
2130,125926.9832359037
2131,149308.80870529887
2132,107929.03413564728
2133,115740.11884483954
2134,116824.30503555558
2135,88799.86012407306
2136,72208.1430648081
2137,104865.44518890133
2138,129558.9980004389
2139,148531.5879454499
2140,139730.7881952762
2141,160225.13516264487
2142,123905.59224570479
2143,144902.85569768996
2144,117876.8130459545
2145,140427.25158637928
2146,173687.53261096572
2147,138968.83375704562
2148,147663.6345454765
2149,154102.384796589
2150,225585.47355477753
2151,116077.85737988699
2152,166162.7987227776
2153,171985.0550269673
2154,107928.71956360276
2155,143626.7388569165
2156,262638.6683636909
2157,229706.28568140982
2158,231904.00612029363
2159,205961.43727804706
2160,187279.29880558507
2161,232757.04050594528
2162,412124.6478165472
2163,338406.5984063163
2164,248905.90691519738
2165,193891.19505887627
2166,159615.67150747965
2167,221472.72451190022
2168,197167.09739429638
2169,195009.7597672982
2170,215895.4431304904
2171,154274.18841578267
2172,130457.20225146985
2173,175230.303889395
2174,224547.23092095248
2175,295226.43978416704
2176,313519.43491213105
2177,240087.35391788874
2178,211524.76946858625
2179,134979.11682273864
2180,208492.42919133673
2181,190947.25406823857
2182,222981.78230823862
2183,188316.45031537183
2184,116645.67859117938
2185,125442.86888026062
2186,148552.22945844367
2187,151860.24718328606
2188,156191.08917217635
2189,300710.6595411046
2190,83105.02242797414
2191,82568.83965290806
2192,89238.52356308594
2193,114924.0770990938
2194,110392.53484251733
2195,104448.90377264464
2196,104680.99328031727
2197,118841.92134532341
2198,155112.5759224362
2199,168386.27595939566
2200,157084.81437508852
2201,151312.27465235922
2202,217249.22562646374
2203,142435.24053457385
2204,186693.39395120039
2205,125389.93133566264
2206,140426.31422689735
2207,206463.7063185505
2208,267271.52187462704
2209,236862.01045413173
2210,117657.28973559468
2211,111355.28670449443
2212,119155.98167855073
2213,104001.38812261404
2214,133360.88081308693
2215,96980.29092151512
2216,141332.59944573167
2217,70643.35490597533
2218,88927.75032920597
2219,82281.40772636312
2220,76992.1739077067
2221,304682.1072255883
2222,275879.125399472
2223,274553.73916838324
2224,207380.5577445593
2225,121134.07526418047
2226,187833.89663911195
2227,195307.41345853425
2228,262090.82123624557
2229,255279.95572436895
2230,149534.93356683615
2231,209055.07155577358
2232,175035.5426798914
2233,178803.11508147928
2234,235810.16139260255
2235,218968.11790671723
2236,260892.98348204774
2237,313638.17195533484
2238,193312.02539257158
2239,114766.46677812452
2240,154286.7591317947
2241,149102.875577387
2242,123123.43411645228
2243,121961.1176643058
2244,106877.11928555205
2245,103985.75898645981
2246,142253.213502834
2247,113668.6878052898
2248,121631.74599269322
2249,121241.30494608871
2250,129135.1255019182
2251,108716.73750604143
2252,183440.8812676598
2253,152842.76222508255
2254,174831.6593480119
2255,180802.1340518395
2256,177667.8610057566
2257,207555.75809584485
2258,161887.67081630245
2259,175088.46564527304
2260,145738.46250028515
2261,194242.7976723638
2262,222542.0267984023
2263,361230.53513805865
2264,533588.0778814428
2265,192801.23654080057
2266,314908.1196327587
2267,378514.64965064847
2268,447459.0823404852
2269,147560.786604382
2270,192718.17971439706
2271,216967.62950794527
2272,193523.77233685518
2273,161538.40190381408
2274,176469.65139971484
2275,156343.86921971562
2276,189623.07666596115
2277,186940.90970678724
2278,152667.76549953988
2279,126211.22795734719
2280,120143.28480114948
2281,162922.34148446025
2282,184188.22924289844
2283,108625.95334395581
2284,115987.26151698109
2285,146705.55640722899
2286,126047.87261634051
2287,367184.56700418104
2288,270114.80797629786
2289,368821.631241696
2290,473237.32268146804
2291,327291.5142501386
2292,448890.19058598217
2293,494482.76498962386
2294,400542.5176419471
2295,512685.45248173364
2296,288946.93899257923
2297,335632.4138155489
2298,326180.32305960543
2299,351274.9589643986
2300,327361.0806121617
2301,299255.03346855985
2302,244742.13426545067
2303,240792.13820088623
2304,253977.77544821892
2305,200219.61024015243
2306,192863.63560443968
2307,196605.69924263228
2308,222863.30020242292
2309,285534.9936818334
2310,214368.49863486987
2311,208230.20830354275
2312,175864.5858955254
2313,173313.66943858305
2314,181525.30761568277
2315,183430.07078498663
2316,203517.6245495159
2317,189321.80907285583
2318,179483.78706486494
2319,184818.75229205206
2320,189426.29615616635
2321,244772.56475904732
2322,183291.1056277384
2323,191550.84564892625
2324,176727.54321595887
2325,214289.08287471248
2326,174648.43236925086
2327,204514.32684000404
2328,221469.8057638303
2329,192435.6249982371
2330,182236.21776938887
2331,336168.6465555222
2332,402659.9988595342
2333,318370.5734722109
2334,247006.98601807916
2335,270892.942722746
2336,304781.85312608856
2337,200891.55506002487
2338,265383.4889591908
2339,211536.3780874238
2340,411905.08937881346
2341,210956.20403107387
2342,229736.66878234452
2343,221754.38761911137
2344,211552.72632432941
2345,233545.39993511335
2346,218008.94468747044
2347,201018.1986665733
2348,243987.5382620364
2349,181026.16759564064
2350,312571.40807187965
2351,258502.20654120023
2352,252193.33009211975
2353,254415.27842968405
2354,143548.93249386147
2355,148919.72428343893
2356,147802.00746917876
2357,188734.5049443139
2358,194359.69573691802
2359,132500.9837517017
2360,115358.63411462776
2361,147139.24854992607
2362,271668.560441567
2363,132870.43232940344
2364,148528.73873266485
2365,224118.04935932506
2366,197719.12074852234
2367,230688.70848247773
2368,226679.16345545358
2369,227802.1903107182
2370,165769.6681785882
2371,166613.5620071938
2372,189423.74221007383
2373,284157.73369355645
2374,315649.6356031068
2375,242392.6638249458
2376,290200.1321761877
2377,337237.1327162547
2378,142930.93401117146
2379,207528.71736485627
2380,152481.57887701606
2381,171778.25712408748
2382,203897.9265599734
2383,205798.67470077728
2384,246863.30663530828
2385,160686.15600632748
2386,132011.44576856314
2387,132389.38448731674
2388,101212.05050085287
2389,125026.56891634937
2390,139088.7515341873
2391,142882.82816584973
2392,115911.58265708877
2393,164283.71314639936
2394,142287.61292745278
2395,207470.95796041703
2396,142354.43296712596
2397,226234.52041105015
2398,134706.0870004866
2399,68765.81966968247
2400,72303.37406176585
2401,122153.64749203525
2402,136055.00120012887
2403,148754.40642659887
2404,150396.79212314115
2405,155887.96337715923
2406,139865.37721185375
2407,129035.42921911443
2408,147344.35958574663
2409,123340.19439266443
2410,174295.5788325722
2411,112983.0884896018
2412,151546.54707992662
2413,128476.26993344584
2414,157078.01384274923
2415,137085.8071581454
2416,126803.06643257901
2417,131856.39039530684
2418,133478.2115010293
2419,128596.59077526405
2420,117768.52830688155
2421,149695.92236454785
2422,108289.76637776909
2423,113314.71327608336
2424,158752.14592515328
2425,205802.21757580238
2426,139097.9811991886
2427,134057.88245906733
2428,172317.52796907144
2429,111189.11350005388
2430,134576.16995030537
2431,113326.47968700744
2432,139604.67083250498
2433,137968.4853559916
2434,130193.11439279845
2435,147343.48851091636
2436,103065.84173555815
2437,103495.3682528769
2438,120063.42001734588
2439,100376.00014391704
2440,123265.36487212393
2441,89593.57462359499
2442,96628.06333006201
2443,120918.62829892141
2444,126467.34636104027
2445,87578.46461339122
2446,133556.5709444624
2447,174807.751695592
2448,125771.2855866339
2449,112673.22641553136
2450,146915.42512711955
2451,128655.12310622886
2452,185076.1299933151
2453,95122.61592455058
2454,121680.27811215114
2455,128307.35237410167
2456,133569.25811257845
2457,127231.67071762047
2458,124685.84185432408
2459,109269.34867193268
2460,137246.557289647
2461,129319.31045668127
2462,134313.3052235882
2463,123940.95014703683
2464,170423.16773189476
2465,149354.7285035109
2466,117271.9969155135
2467,134588.83184346833
2468,82847.29681406119
2469,83352.94020142706
2470,182662.68731858264
2471,204559.15638025836
2472,153004.9808412428
2473,114954.96208493512
2474,67425.68867632619
2475,220151.3216594629
2476,119850.41147303321
2477,125160.4857028119
2478,162411.2658734037
2479,107467.22555783014
2480,151044.0972806895
2481,116906.50208486994
2482,127877.90851493692
2483,109710.06005945125
2484,118870.66016606148
2485,128651.0480519166
2486,145335.3331610389
2487,169648.40147610832
2488,165028.4719448295
2489,151778.67555674107
2490,138403.68415652338
2491,103829.28345557714
2492,184933.9925475744
2493,148895.09538783962
2494,153894.7899002891
2495,99299.17889826257
2496,232672.97222550097
2497,157509.37743129442
2498,106746.79093162973
2499,91568.85619169747
2500,124258.98665004525
2501,139052.4248527989
2502,148171.9957102888
2503,100049.6483543433
2504,190637.59980949012
2505,215626.07015830028
2506,247665.06194052682
2507,285734.56454707496
2508,248938.54804785014
2509,212924.90791138785
2510,216843.04190924103
2511,174227.14433775624
2512,209005.6510072786
2513,218708.72459384197
2514,230611.4688858476
2515,148123.37092933265
2516,177106.23826847033
2517,150142.00543401318
2518,153030.28782068987
2519,232751.43152630958
2520,215341.9875238711
2521,189117.96884886033
2522,221676.0534401327
2523,117777.96118199207
2524,131860.08881846262
2525,145686.6441918853
2526,135622.67967553338
2527,115666.5523158942
2528,124974.0719272042
2529,135104.6550238835
2530,127758.92229790836
2531,256040.73752420276
2532,226751.22892825125
2533,194035.7677023725
2534,230609.48290703175
2535,298362.72125365725
2536,237722.4032784742
2537,240854.90126949028
2538,187094.33388292964
2539,184848.7708337537
2540,182350.45494853082
2541,181259.10609722295
2542,163653.73325028192
2543,120415.26269773583
2544,119369.75391080868
2545,133341.52020749464
2546,135038.96429492842
2547,135408.2239187228
2548,155224.92696697265
2549,158093.06518728557
2550,1678207.7326307711
2551,141847.07524659604
2552,128035.67521435553
2553,77051.85118538023
2554,92567.54251905541
2555,123086.98120179577
2556,98121.34094906248
2557,103282.57583570048
2558,146811.0254152948
2559,140021.187468144
2560,152886.783193719
2561,156313.95653790567
2562,141749.53665632755
2563,159076.39458675514
2564,197957.77397620797
2565,143972.3207200109
2566,161220.19166229144
2567,145222.21294547917
2568,199040.77770652005
2569,225693.26289509545
2570,115696.07052862148
2571,199488.26202860044
2572,154333.45318386573
2573,226347.2183543512
2574,279977.9494717112
2575,130990.62283306784
2576,114367.65148985061
2577,132264.2972610163
2578,82535.13237138574
2579,71288.42199158264
2580,101150.54518584731
2581,114383.86326913656
2582,115747.33739615299
2583,282567.9028062668
2584,175497.84736916487
2585,185337.17767158797
2586,224560.56391871194
2587,200766.61524031116
2588,139574.3457028355
2589,147958.70509935915
2590,206473.44720886886
2591,217780.6934177497
2592,213589.0249637198
2593,249412.40080057422
2594,178809.1354588429
2595,199519.8831742001
2596,284800.52711163776
2597,182559.17176466898
2598,280225.0909416647
2599,353871.99915056635
2600,155030.50449805567
2601,137243.75829739272
2602,84585.93935121794
2603,95553.11140779621
2604,90101.69284228866
2605,80350.41019925885
2606,143327.117727383
2607,212680.69489023904
2608,209569.6414920461
2609,176824.8747806955
2610,109155.37320899995
2611,118173.06049822402
2612,160324.30883153516
2613,127528.5676801162
2614,121896.29960266683
2615,149977.30850069743
2616,145459.23199510845
2617,187003.12149308433
2618,206297.49500674265
2619,201860.8201931718
2620,186354.7583430715
2621,175669.68784895094
2622,180568.8572958381
2623,242018.94374535242
2624,296153.42304831574
2625,290500.3877867754
2626,171668.35786725042
2627,169822.70836162535
2628,484233.7686560961
2629,549186.4333831709
2630,378699.8648211456
2631,510675.93937945395
2632,411738.4811064391
2633,317471.48800615483
2634,423750.13892149593
2635,159471.22190956195
2636,178217.44275251278
2637,177268.10883480805
2638,265183.9275614636
2639,179761.20835298966
2640,148108.18810345617
2641,104967.36540801692
2642,188781.69194730665
2643,106020.04672347082
2644,125519.82504991141
2645,111646.63363770924
2646,96995.86187482781
2647,105798.88028667348
2648,142101.26704605704
2649,150708.38136659647
2650,139789.52622248858
2651,137129.29641898378
2652,422051.90266145364
2653,247480.6558487871
2654,251093.59145544187
2655,394288.5591522307
2656,319895.463966029
2657,356207.92907562415
2658,304028.46536671865
2659,306558.03932023176
2660,357892.4313299167
2661,357531.093123741
2662,360539.498173225
2663,284744.5952755369
2664,274955.86332586006
2665,332298.5853646226
2666,285588.2258076399
2667,176275.7135410259
2668,183595.7933895635
2669,181708.0918697297
2670,277212.3624460961
2671,188435.9548026551
2672,199509.17090085853
2673,203423.5239645535
2674,192165.61325989163
2675,179718.54375529216
2676,192112.7340619864
2677,197827.40771877457
2678,249865.8731074568
2679,264790.6918934775
2680,278671.66811546095
2681,402442.8239448605
2682,306951.39848849527
2683,522741.4724700684
2684,304311.9359509523
2685,315981.8781072191
2686,246395.6419149442
2687,308616.1010478676
2688,216527.13086481267
2689,211944.28336388976
2690,457323.79588730214
2691,191217.11413756938
2692,144322.06855180685
2693,200307.7153321094
2694,138511.81795298288
2695,190817.53446968403
2696,183327.1997929337
2697,185118.08434939396
2698,179811.092029989
2699,179796.63387026038
2700,158473.32670847347
2701,146194.34118514
2702,109603.13207625417
2703,120359.644306117
2704,144915.46538212735
2705,116900.29023085898
2706,107260.33877724879
2707,119312.96737887144
2708,132554.6297492808
2709,104295.97809043268
2710,124427.14814666599
2711,327133.81831870385
2712,372461.33359321236
2713,176212.73356287088
2714,154880.9449882319
2715,166215.5473343772
2716,148317.87539309257
2717,194400.85932260464
2718,221545.63989155463
2719,157368.6909971342
2720,175309.72447783814
2721,131116.36690307024
2722,160132.9860120782
2723,141044.4142739716
2724,128246.63026449586
2725,128087.75644770061
2726,149693.75369410438
2727,171921.2070807368
2728,174454.39383521106
2729,149126.21202460752
2730,149537.49246276144
2731,125843.03912566464
2732,125400.61957619888
2733,165847.22662358676
2734,163927.66959478712
